year,tournament_id,match_id,match_date,stage,group_name,knockout_stage,home_team_iso_raw,home_team_name,away_team_iso_raw,away_team_name,home_team_score,away_team_score,extra_time,penalty_shootout,home_team_score_penalties,away_team_score_penalties,result_1x2,match_country_name,home_team_iso,away_team_iso,host_country_iso,neutral_venue,host_team_iso,time_weight
1998,WC-1998,M-1998-54,1998-06-29,round of 16,not applicable,1,NLD,Netherlands,YUG,Yugoslavia,2,1,0,0,0,0,H,France,NLD,YUG,FRA,True,,0.301194211912202
1998,WC-1998,M-1998-55,1998-06-30,round of 16,not applicable,1,ROU,Romania,HRV,Croatia,0,1,0,0,0,0,A,France,ROU,HRV,FRA,True,,0.301194211912202
1998,WC-1998,M-1998-56,1998-06-30,round of 16,not applicable,1,ARG,Argentina,ENG,England,2,2,1,1,4,3,D,France,ARG,ENG,FRA,True,,0.301194211912202
1998,WC-1998,M-1998-57,1998-07-03,quarter-finals,not applicable,1,ITA,Italy,FRA,France,0,0,1,1,3,4,D,France,ITA,FRA,FRA,False,FRA,0.301194211912202
1998,WC-1998,M-1998-58,1998-07-03,quarter-finals,not applicable,1,BRA,Brazil,DNK,Denmark,3,2,0,0,0,0,H,France,BRA,DNK,FRA,True,,0.301194211912202
1998,WC-1998,M-1998-59,1998-07-04,quarter-finals,not applicable,1,NLD,Netherlands,ARG,Argentina,2,1,0,0,0,0,H,France,NLD,ARG,FRA,True,,0.301194211912202
1998,WC-1998,M-1998-60,1998-07-04,quarter-finals,not applicable,1,DEU,Germany,HRV,Croatia,0,3,0,0,0,0,A,France,DEU,HRV,FRA,True,,0.301194211912202
1998,WC-1998,M-1998-61,1998-07-07,semi-finals,not applicable,1,BRA,Brazil,NLD,Netherlands,1,1,1,1,4,2,D,France,BRA,NLD,FRA,True,,0.301194211912202
1998,WC-1998,M-1998-62,1998-07-08,semi-finals,not applicable,1,FRA,France,HRV,Croatia,2,1,0,0,0,0,H,France,FRA,HRV,FRA,False,FRA,0.301194211912202
1998,WC-1998,M-1998-63,1998-07-11,third-place match,not applicable,1,NLD,Netherlands,HRV,Croatia,1,2,0,0,0,0,A,France,NLD,HRV,FRA,True,,0.301194211912202
1998,WC-1998,M-1998-64,1998-07-12,final,not applicable,1,BRA,Brazil,FRA,France,0,3,0,0,0,0,A,France,BRA,FRA,FRA,False,FRA,0.301194211912202
2002,WC-2002,M-2002-01,2002-05-31,group stage,Group A,0,FRA,France,SEN,Senegal,0,1,0,0,0,0,A,South Korea,FRA,SEN,KOR,True,,0.36787944117144233
2002,WC-2002,M-2002-02,2002-06-01,group stage,Group E,0,IRL,Republic of Ireland,CMR,Cameroon,1,1,0,0,0,0,D,Japan,IRL,CMR,JPN,True,,0.36787944117144233
2002,WC-2002,M-2002-03,2002-06-01,group stage,Group A,0,URY,Uruguay,DNK,Denmark,1,2,0,0,0,0,A,South Korea,URY,DNK,KOR,True,,0.36787944117144233
2002,WC-2002,M-2002-04,2002-06-01,group stage,Group E,0,DEU,Germany,SAU,Saudi Arabia,8,0,0,0,0,0,H,Japan,DEU,SAU,JPN,True,,0.36787944117144233
2002,WC-2002,M-2002-05,2002-06-02,group stage,Group F,0,ARG,Argentina,NGA,Nigeria,1,0,0,0,0,0,H,Japan,ARG,NGA,JPN,True,,0.36787944117144233
2002,WC-2002,M-2002-06,2002-06-02,group stage,Group B,0,PRY,Paraguay,ZAF,South Africa,2,2,0,0,0,0,D,South Korea,PRY,ZAF,KOR,True,,0.36787944117144233
2002,WC-2002,M-2002-07,2002-06-02,group stage,Group F,0,ENG,England,SWE,Sweden,1,1,0,0,0,0,D,Japan,ENG,SWE,JPN,True,,0.36787944117144233
2002,WC-2002,M-2002-08,2002-06-02,group stage,Group B,0,ESP,Spain,SVN,Slovenia,3,1,0,0,0,0,H,South Korea,ESP,SVN,KOR,True,,0.36787944117144233
2002,WC-2002,M-2002-09,2002-06-03,group stage,Group G,0,HRV,Croatia,MEX,Mexico,0,1,0,0,0,0,A,Japan,HRV,MEX,JPN,True,,0.36787944117144233
2002,WC-2002,M-2002-10,2002-06-03,group stage,Group C,0,BRA,Brazil,TUR,Turkey,2,1,0,0,0,0,H,South Korea,BRA,TUR,KOR,True,,0.36787944117144233
2002,WC-2002,M-2002-11,2002-06-03,group stage,Group G,0,ITA,Italy,ECU,Ecuador,2,0,0,0,0,0,H,Japan,ITA,ECU,JPN,True,,0.36787944117144233
2002,WC-2002,M-2002-12,2002-06-04,group stage,Group C,0,CHN,China,CRI,Costa Rica,0,2,0,0,0,0,A,South Korea,CHN,CRI,KOR,True,,0.36787944117144233
2002,WC-2002,M-2002-13,2002-06-04,group stage,Group H,0,JPN,Japan,BEL,Belgium,2,2,0,0,0,0,D,Japan,JPN,BEL,JPN,False,JPN,0.36787944117144233
2002,WC-2002,M-2002-14,2002-06-04,group stage,Group D,0,KOR,South Korea,POL,Poland,2,0,0,0,0,0,H,South Korea,KOR,POL,KOR,False,KOR,0.36787944117144233
2002,WC-2002,M-2002-15,2002-06-05,group stage,Group H,0,RUS,Russia,TUN,Tunisia,2,0,0,0,0,0,H,Japan,RUS,TUN,JPN,True,,0.36787944117144233
2002,WC-2002,M-2002-16,2002-06-05,group stage,Group D,0,USA,United States,PRT,Portugal,3,2,0,0,0,0,H,South Korea,USA,PRT,KOR,True,,0.36787944117144233
2002,WC-2002,M-2002-17,2002-06-05,group stage,Group E,0,DEU,Germany,IRL,Republic of Ireland,1,1,0,0,0,0,D,Japan,DEU,IRL,JPN,True,,0.36787944117144233
2002,WC-2002,M-2002-18,2002-06-06,group stage,Group A,0,DNK,Denmark,SEN,Senegal,1,1,0,0,0,0,D,South Korea,DNK,SEN,KOR,True,,0.36787944117144233
2002,WC-2002,M-2002-19,2002-06-06,group stage,Group E,0,CMR,Cameroon,SAU,Saudi Arabia,1,0,0,0,0,0,H,Japan,CMR,SAU,JPN,True,,0.36787944117144233
2002,WC-2002,M-2002-20,2002-06-06,group stage,Group A,0,FRA,France,URY,Uruguay,0,0,0,0,0,0,D,South Korea,FRA,URY,KOR,True,,0.36787944117144233
2002,WC-2002,M-2002-21,2002-06-07,group stage,Group F,0,SWE,Sweden,NGA,Nigeria,2,1,0,0,0,0,H,Japan,SWE,NGA,JPN,True,,0.36787944117144233
2002,WC-2002,M-2002-22,2002-06-07,group stage,Group B,0,ESP,Spain,PRY,Paraguay,3,1,0,0,0,0,H,South Korea,ESP,PRY,KOR,True,,0.36787944117144233
2002,WC-2002,M-2002-23,2002-06-07,group stage,Group F,0,ARG,Argentina,ENG,England,0,1,0,0,0,0,A,Japan,ARG,ENG,JPN,True,,0.36787944117144233
2002,WC-2002,M-2002-24,2002-06-08,group stage,Group B,0,ZAF,South Africa,SVN,Slovenia,1,0,0,0,0,0,H,South Korea,ZAF,SVN,KOR,True,,0.36787944117144233
2002,WC-2002,M-2002-25,2002-06-08,group stage,Group G,0,ITA,Italy,HRV,Croatia,1,2,0,0,0,0,A,Japan,ITA,HRV,JPN,True,,0.36787944117144233
2002,WC-2002,M-2002-26,2002-06-08,group stage,Group C,0,BRA,Brazil,CHN,China,4,0,0,0,0,0,H,South Korea,BRA,CHN,KOR,True,,0.36787944117144233
2002,WC-2002,M-2002-27,2002-06-09,group stage,Group G,0,MEX,Mexico,ECU,Ecuador,2,1,0,0,0,0,H,Japan,MEX,ECU,JPN,True,,0.36787944117144233
2002,WC-2002,M-2002-28,2002-06-09,group stage,Group C,0,CRI,Costa Rica,TUR,Turkey,1,1,0,0,0,0,D,South Korea,CRI,TUR,KOR,True,,0.36787944117144233
2002,WC-2002,M-2002-29,2002-06-09,group stage,Group H,0,JPN,Japan,RUS,Russia,1,0,0,0,0,0,H,Japan,JPN,RUS,JPN,False,JPN,0.36787944117144233
2002,WC-2002,M-2002-30,2002-06-10,group stage,Group D,0,KOR,South Korea,USA,United States,1,1,0,0,0,0,D,South Korea,KOR,USA,KOR,False,KOR,0.36787944117144233
2002,WC-2002,M-2002-31,2002-06-10,group stage,Group H,0,TUN,Tunisia,BEL,Belgium,1,1,0,0,0,0,D,Japan,TUN,BEL,JPN,True,,0.36787944117144233
2002,WC-2002,M-2002-32,2002-06-10,group stage,Group D,0,PRT,Portugal,POL,Poland,4,0,0,0,0,0,H,South Korea,PRT,POL,KOR,True,,0.36787944117144233
2002,WC-2002,M-2002-33,2002-06-11,group stage,Group A,0,DNK,Denmark,FRA,France,2,0,0,0,0,0,H,South Korea,DNK,FRA,KOR,True,,0.36787944117144233
2002,WC-2002,M-2002-34,2002-06-11,group stage,Group A,0,SEN,Senegal,URY,Uruguay,3,3,0,0,0,0,D,South Korea,SEN,URY,KOR,True,,0.36787944117144233
2002,WC-2002,M-2002-35,2002-06-11,group stage,Group E,0,CMR,Cameroon,DEU,Germany,0,2,0,0,0,0,A,Japan,CMR,DEU,JPN,True,,0.36787944117144233
2002,WC-2002,M-2002-36,2002-06-11,group stage,Group E,0,SAU,Saudi Arabia,IRL,Republic of Ireland,0,3,0,0,0,0,A,Japan,SAU,IRL,JPN,True,,0.36787944117144233
2002,WC-2002,M-2002-37,2002-06-12,group stage,Group F,0,NGA,Nigeria,ENG,England,0,0,0,0,0,0,D,Japan,NGA,ENG,JPN,True,,0.36787944117144233
2002,WC-2002,M-2002-38,2002-06-12,group stage,Group F,0,SWE,Sweden,ARG,Argentina,1,1,0,0,0,0,D,Japan,SWE,ARG,JPN,True,,0.36787944117144233
2002,WC-2002,M-2002-39,2002-06-12,group stage,Group B,0,SVN,Slovenia,PRY,Paraguay,1,3,0,0,0,0,A,South Korea,SVN,PRY,KOR,True,,0.36787944117144233
2002,WC-2002,M-2002-40,2002-06-12,group stage,Group B,0,ZAF,South Africa,ESP,Spain,2,3,0,0,0,0,A,South Korea,ZAF,ESP,KOR,True,,0.36787944117144233
2002,WC-2002,M-2002-41,2002-06-13,group stage,Group C,0,CRI,Costa Rica,BRA,Brazil,2,5,0,0,0,0,A,South Korea,CRI,BRA,KOR,True,,0.36787944117144233
2002,WC-2002,M-2002-42,2002-06-13,group stage,Group C,0,TUR,Turkey,CHN,China,3,0,0,0,0,0,H,South Korea,TUR,CHN,KOR,True,,0.36787944117144233
2002,WC-2002,M-2002-43,2002-06-13,group stage,Group G,0,ECU,Ecuador,HRV,Croatia,1,0,0,0,0,0,H,Japan,ECU,HRV,JPN,True,,0.36787944117144233
2002,WC-2002,M-2002-44,2002-06-13,group stage,Group G,0,MEX,Mexico,ITA,Italy,1,1,0,0,0,0,D,Japan,MEX,ITA,JPN,True,,0.36787944117144233
2002,WC-2002,M-2002-45,2002-06-14,group stage,Group H,0,BEL,Belgium,RUS,Russia,3,2,0,0,0,0,H,Japan,BEL,RUS,JPN,True,,0.36787944117144233
2002,WC-2002,M-2002-46,2002-06-14,group stage,Group H,0,TUN,Tunisia,JPN,Japan,0,2,0,0,0,0,A,Japan,TUN,JPN,JPN,False,JPN,0.36787944117144233
2002,WC-2002,M-2002-47,2002-06-14,group stage,Group D,0,POL,Poland,USA,United States,3,1,0,0,0,0,H,South Korea,POL,USA,KOR,True,,0.36787944117144233
2002,WC-2002,M-2002-48,2002-06-14,group stage,Group D,0,PRT,Portugal,KOR,South Korea,0,1,0,0,0,0,A,South Korea,PRT,KOR,KOR,False,KOR,0.36787944117144233
2002,WC-2002,M-2002-49,2002-06-15,round of 16,not applicable,1,DEU,Germany,PRY,Paraguay,1,0,0,0,0,0,H,South Korea,DEU,PRY,KOR,True,,0.36787944117144233
2002,WC-2002,M-2002-50,2002-06-15,round of 16,not applicable,1,DNK,Denmark,ENG,England,0,3,0,0,0,0,A,Japan,DNK,ENG,JPN,True,,0.36787944117144233
2002,WC-2002,M-2002-51,2002-06-16,round of 16,not applicable,1,SWE,Sweden,SEN,Senegal,1,2,1,0,0,0,A,Japan,SWE,SEN,JPN,True,,0.36787944117144233
2002,WC-2002,M-2002-52,2002-06-16,round of 16,not applicable,1,ESP,Spain,IRL,Republic of Ireland,1,1,1,1,3,2,D,South Korea,ESP,IRL,KOR,True,,0.36787944117144233
2002,WC-2002,M-2002-53,2002-06-17,round of 16,not applicable,1,MEX,Mexico,USA,United States,0,2,0,0,0,0,A,South Korea,MEX,USA,KOR,True,,0.36787944117144233
2002,WC-2002,M-2002-54,2002-06-17,round of 16,not applicable,1,BRA,Brazil,BEL,Belgium,2,0,0,0,0,0,H,Japan,BRA,BEL,JPN,True,,0.36787944117144233
2002,WC-2002,M-2002-55,2002-06-18,round of 16,not applicable,1,JPN,Japan,TUR,Turkey,0,1,0,0,0,0,A,Japan,JPN,TUR,JPN,False,JPN,0.36787944117144233
2002,WC-2002,M-2002-56,2002-06-18,round of 16,not applicable,1,KOR,South Korea,ITA,Italy,2,1,1,0,0,0,H,South Korea,KOR,ITA,KOR,False,KOR,0.36787944117144233
2002,WC-2002,M-2002-57,2002-06-21,quarter-finals,not applicable,1,ENG,England,BRA,Brazil,1,2,0,0,0,0,A,Japan,ENG,BRA,JPN,True,,0.36787944117144233
2002,WC-2002,M-2002-58,2002-06-21,quarter-finals,not applicable,1,DEU,Germany,USA,United States,1,0,0,0,0,0,H,South Korea,DEU,USA,KOR,True,,0.36787944117144233
2002,WC-2002,M-2002-59,2002-06-22,quarter-finals,not applicable,1,ESP,Spain,KOR,South Korea,0,0,1,1,3,5,D,South Korea,ESP,KOR,KOR,False,KOR,0.36787944117144233
2002,WC-2002,M-2002-60,2002-06-22,quarter-finals,not applicable,1,SEN,Senegal,TUR,Turkey,0,1,1,0,0,0,A,Japan,SEN,TUR,JPN,True,,0.36787944117144233
2002,WC-2002,M-2002-61,2002-06-25,semi-finals,not applicable,1,DEU,Germany,KOR,South Korea,1,0,0,0,0,0,H,South Korea,DEU,KOR,KOR,False,KOR,0.36787944117144233
2002,WC-2002,M-2002-62,2002-06-26,semi-finals,not applicable,1,BRA,Brazil,TUR,Turkey,1,0,0,0,0,0,H,Japan,BRA,TUR,JPN,True,,0.36787944117144233
2002,WC-2002,M-2002-63,2002-06-29,third-place match,not applicable,1,KOR,South Korea,TUR,Turkey,2,3,0,0,0,0,A,South Korea,KOR,TUR,KOR,False,KOR,0.36787944117144233
2002,WC-2002,M-2002-64,2002-06-30,final,not applicable,1,DEU,Germany,BRA,Brazil,0,2,0,0,0,0,A,Japan,DEU,BRA,JPN,True,,0.36787944117144233
2006,WC-2006,M-2006-01,2006-06-09,group stage,Group A,0,DEU,Germany,CRI,Costa Rica,4,2,0,0,0,0,H,Germany,DEU,CRI,DEU,False,DEU,0.44932896411722156
2006,WC-2006,M-2006-02,2006-06-09,group stage,Group A,0,POL,Poland,ECU,Ecuador,0,2,0,0,0,0,A,Germany,POL,ECU,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-03,2006-06-10,group stage,Group B,0,ENG,England,PRY,Paraguay,1,0,0,0,0,0,H,Germany,ENG,PRY,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-04,2006-06-10,group stage,Group B,0,TTO,Trinidad and Tobago,SWE,Sweden,0,0,0,0,0,0,D,Germany,TTO,SWE,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-05,2006-06-10,group stage,Group C,0,ARG,Argentina,CIV,Ivory Coast,2,1,0,0,0,0,H,Germany,ARG,CIV,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-06,2006-06-11,group stage,Group C,0,SCG,Serbia and Montenegro,NLD,Netherlands,0,1,0,0,0,0,A,Germany,SCG,NLD,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-07,2006-06-11,group stage,Group D,0,MEX,Mexico,IRN,Iran,3,1,0,0,0,0,H,Germany,MEX,IRN,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-08,2006-06-11,group stage,Group D,0,AGO,Angola,PRT,Portugal,0,1,0,0,0,0,A,Germany,AGO,PRT,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-09,2006-06-12,group stage,Group F,0,AUS,Australia,JPN,Japan,3,1,0,0,0,0,H,Germany,AUS,JPN,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-10,2006-06-12,group stage,Group E,0,USA,United States,CZE,Czech Republic,0,3,0,0,0,0,A,Germany,USA,CZE,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-11,2006-06-12,group stage,Group E,0,ITA,Italy,GHA,Ghana,2,0,0,0,0,0,H,Germany,ITA,GHA,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-12,2006-06-13,group stage,Group G,0,KOR,South Korea,TGO,Togo,2,1,0,0,0,0,H,Germany,KOR,TGO,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-13,2006-06-13,group stage,Group G,0,FRA,France,CHE,Switzerland,0,0,0,0,0,0,D,Germany,FRA,CHE,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-14,2006-06-13,group stage,Group F,0,BRA,Brazil,HRV,Croatia,1,0,0,0,0,0,H,Germany,BRA,HRV,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-15,2006-06-14,group stage,Group H,0,ESP,Spain,UKR,Ukraine,4,0,0,0,0,0,H,Germany,ESP,UKR,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-16,2006-06-14,group stage,Group H,0,TUN,Tunisia,SAU,Saudi Arabia,2,2,0,0,0,0,D,Germany,TUN,SAU,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-17,2006-06-14,group stage,Group A,0,DEU,Germany,POL,Poland,1,0,0,0,0,0,H,Germany,DEU,POL,DEU,False,DEU,0.44932896411722156
2006,WC-2006,M-2006-18,2006-06-15,group stage,Group A,0,ECU,Ecuador,CRI,Costa Rica,3,0,0,0,0,0,H,Germany,ECU,CRI,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-19,2006-06-15,group stage,Group B,0,ENG,England,TTO,Trinidad and Tobago,2,0,0,0,0,0,H,Germany,ENG,TTO,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-20,2006-06-15,group stage,Group B,0,SWE,Sweden,PRY,Paraguay,1,0,0,0,0,0,H,Germany,SWE,PRY,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-21,2006-06-16,group stage,Group C,0,ARG,Argentina,SCG,Serbia and Montenegro,6,0,0,0,0,0,H,Germany,ARG,SCG,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-22,2006-06-16,group stage,Group C,0,NLD,Netherlands,CIV,Ivory Coast,2,1,0,0,0,0,H,Germany,NLD,CIV,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-23,2006-06-16,group stage,Group D,0,MEX,Mexico,AGO,Angola,0,0,0,0,0,0,D,Germany,MEX,AGO,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-24,2006-06-17,group stage,Group D,0,PRT,Portugal,IRN,Iran,2,0,0,0,0,0,H,Germany,PRT,IRN,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-25,2006-06-17,group stage,Group E,0,CZE,Czech Republic,GHA,Ghana,0,2,0,0,0,0,A,Germany,CZE,GHA,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-26,2006-06-17,group stage,Group E,0,ITA,Italy,USA,United States,1,1,0,0,0,0,D,Germany,ITA,USA,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-27,2006-06-18,group stage,Group F,0,JPN,Japan,HRV,Croatia,0,0,0,0,0,0,D,Germany,JPN,HRV,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-28,2006-06-18,group stage,Group F,0,BRA,Brazil,AUS,Australia,2,0,0,0,0,0,H,Germany,BRA,AUS,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-29,2006-06-18,group stage,Group G,0,FRA,France,KOR,South Korea,1,1,0,0,0,0,D,Germany,FRA,KOR,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-30,2006-06-19,group stage,Group G,0,TGO,Togo,CHE,Switzerland,0,2,0,0,0,0,A,Germany,TGO,CHE,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-31,2006-06-19,group stage,Group H,0,SAU,Saudi Arabia,UKR,Ukraine,0,4,0,0,0,0,A,Germany,SAU,UKR,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-32,2006-06-19,group stage,Group H,0,ESP,Spain,TUN,Tunisia,3,1,0,0,0,0,H,Germany,ESP,TUN,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-33,2006-06-20,group stage,Group A,0,CRI,Costa Rica,POL,Poland,1,2,0,0,0,0,A,Germany,CRI,POL,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-34,2006-06-20,group stage,Group A,0,ECU,Ecuador,DEU,Germany,0,3,0,0,0,0,A,Germany,ECU,DEU,DEU,False,DEU,0.44932896411722156
2006,WC-2006,M-2006-35,2006-06-20,group stage,Group B,0,PRY,Paraguay,TTO,Trinidad and Tobago,2,0,0,0,0,0,H,Germany,PRY,TTO,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-36,2006-06-20,group stage,Group B,0,SWE,Sweden,ENG,England,2,2,0,0,0,0,D,Germany,SWE,ENG,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-37,2006-06-21,group stage,Group D,0,IRN,Iran,AGO,Angola,1,1,0,0,0,0,D,Germany,IRN,AGO,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-38,2006-06-21,group stage,Group D,0,PRT,Portugal,MEX,Mexico,2,1,0,0,0,0,H,Germany,PRT,MEX,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-39,2006-06-21,group stage,Group C,0,CIV,Ivory Coast,SCG,Serbia and Montenegro,3,2,0,0,0,0,H,Germany,CIV,SCG,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-40,2006-06-21,group stage,Group C,0,NLD,Netherlands,ARG,Argentina,0,0,0,0,0,0,D,Germany,NLD,ARG,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-41,2006-06-22,group stage,Group E,0,CZE,Czech Republic,ITA,Italy,0,2,0,0,0,0,A,Germany,CZE,ITA,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-42,2006-06-22,group stage,Group E,0,GHA,Ghana,USA,United States,2,1,0,0,0,0,H,Germany,GHA,USA,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-43,2006-06-22,group stage,Group F,0,HRV,Croatia,AUS,Australia,2,2,0,0,0,0,D,Germany,HRV,AUS,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-44,2006-06-22,group stage,Group F,0,JPN,Japan,BRA,Brazil,1,4,0,0,0,0,A,Germany,JPN,BRA,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-45,2006-06-23,group stage,Group H,0,SAU,Saudi Arabia,ESP,Spain,0,1,0,0,0,0,A,Germany,SAU,ESP,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-46,2006-06-23,group stage,Group H,0,UKR,Ukraine,TUN,Tunisia,1,0,0,0,0,0,H,Germany,UKR,TUN,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-47,2006-06-23,group stage,Group G,0,CHE,Switzerland,KOR,South Korea,2,0,0,0,0,0,H,Germany,CHE,KOR,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-48,2006-06-23,group stage,Group G,0,TGO,Togo,FRA,France,0,2,0,0,0,0,A,Germany,TGO,FRA,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-49,2006-06-24,round of 16,not applicable,1,DEU,Germany,SWE,Sweden,2,0,0,0,0,0,H,Germany,DEU,SWE,DEU,False,DEU,0.44932896411722156
2006,WC-2006,M-2006-50,2006-06-24,round of 16,not applicable,1,ARG,Argentina,MEX,Mexico,2,1,1,0,0,0,H,Germany,ARG,MEX,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-51,2006-06-25,round of 16,not applicable,1,ENG,England,ECU,Ecuador,1,0,0,0,0,0,H,Germany,ENG,ECU,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-52,2006-06-25,round of 16,not applicable,1,PRT,Portugal,NLD,Netherlands,1,0,0,0,0,0,H,Germany,PRT,NLD,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-53,2006-06-26,round of 16,not applicable,1,ITA,Italy,AUS,Australia,1,0,0,0,0,0,H,Germany,ITA,AUS,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-54,2006-06-26,round of 16,not applicable,1,CHE,Switzerland,UKR,Ukraine,0,0,1,1,0,3,D,Germany,CHE,UKR,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-55,2006-06-27,round of 16,not applicable,1,BRA,Brazil,GHA,Ghana,3,0,0,0,0,0,H,Germany,BRA,GHA,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-56,2006-06-27,round of 16,not applicable,1,ESP,Spain,FRA,France,1,3,0,0,0,0,A,Germany,ESP,FRA,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-57,2006-06-30,quarter-finals,not applicable,1,DEU,Germany,ARG,Argentina,1,1,1,1,4,2,D,Germany,DEU,ARG,DEU,False,DEU,0.44932896411722156
2006,WC-2006,M-2006-58,2006-06-30,quarter-finals,not applicable,1,ITA,Italy,UKR,Ukraine,3,0,0,0,0,0,H,Germany,ITA,UKR,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-59,2006-07-01,quarter-finals,not applicable,1,ENG,England,PRT,Portugal,0,0,1,1,1,3,D,Germany,ENG,PRT,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-60,2006-07-01,quarter-finals,not applicable,1,BRA,Brazil,FRA,France,0,1,0,0,0,0,A,Germany,BRA,FRA,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-61,2006-07-04,semi-finals,not applicable,1,DEU,Germany,ITA,Italy,0,2,1,0,0,0,A,Germany,DEU,ITA,DEU,False,DEU,0.44932896411722156
2006,WC-2006,M-2006-62,2006-07-05,semi-finals,not applicable,1,PRT,Portugal,FRA,France,0,1,0,0,0,0,A,Germany,PRT,FRA,DEU,True,,0.44932896411722156
2006,WC-2006,M-2006-63,2006-07-08,third-place match,not applicable,1,DEU,Germany,PRT,Portugal,3,1,0,0,0,0,H,Germany,DEU,PRT,DEU,False,DEU,0.44932896411722156
2006,WC-2006,M-2006-64,2006-07-09,final,not applicable,1,ITA,Italy,FRA,France,1,1,1,1,5,3,D,Germany,ITA,FRA,DEU,True,,0.44932896411722156
2010,WC-2010,M-2010-01,2010-06-11,group stage,Group A,0,ZAF,South Africa,MEX,Mexico,1,1,0,0,0,0,D,South Africa,ZAF,MEX,ZAF,False,ZAF,0.5488116360940264
2010,WC-2010,M-2010-02,2010-06-11,group stage,Group A,0,URY,Uruguay,FRA,France,0,0,0,0,0,0,D,South Africa,URY,FRA,ZAF,True,,0.5488116360940264
2010,WC-2010,M-2010-03,2010-06-12,group stage,Group B,0,KOR,South Korea,GRC,Greece,2,0,0,0,0,0,H,South Africa,KOR,GRC,ZAF,True,,0.5488116360940264
2010,WC-2010,M-2010-04,2010-06-12,group stage,Group B,0,ARG,Argentina,NGA,Nigeria,1,0,0,0,0,0,H,South Africa,ARG,NGA,ZAF,True,,0.5488116360940264
2010,WC-2010,M-2010-05,2010-06-12,group stage,Group C,0,ENG,England,USA,United States,1,1,0,0,0,0,D,South Africa,ENG,USA,ZAF,True,,0.5488116360940264
2010,WC-2010,M-2010-06,2010-06-13,group stage,Group C,0,DZA,Algeria,SVN,Slovenia,0,1,0,0,0,0,A,South Africa,DZA,SVN,ZAF,True,,0.5488116360940264
2010,WC-2010,M-2010-07,2010-06-13,group stage,Group D,0,SRB,Serbia,GHA,Ghana,0,1,0,0,0,0,A,South Africa,SRB,GHA,ZAF,True,,0.5488116360940264
2010,WC-2010,M-2010-08,2010-06-13,group stage,Group D,0,DEU,Germany,AUS,Australia,4,0,0,0,0,0,H,South Africa,DEU,AUS,ZAF,True,,0.5488116360940264
