year,tournament_id,match_id,match_date,stage,group_name,knockout_stage,home_team_code,home_team_name,away_team_code,away_team_name,home_team_score,away_team_score,extra_time,penalty_shootout,home_team_score_penalties,away_team_score_penalties,result_1x2
2010,WC-2010,M-2010-43,2010-06-24,group stage,Group E,0,CMR,Cameroon,NLD,Netherlands,1,2,0,0,0,0,A
2010,WC-2010,M-2010-44,2010-06-24,group stage,Group E,0,DNK,Denmark,JPN,Japan,1,3,0,0,0,0,A
2010,WC-2010,M-2010-45,2010-06-25,group stage,Group G,0,PRK,North Korea,CIV,Ivory Coast,0,3,0,0,0,0,A
2010,WC-2010,M-2010-46,2010-06-25,group stage,Group G,0,PRT,Portugal,BRA,Brazil,0,0,0,0,0,0,D
2010,WC-2010,M-2010-47,2010-06-25,group stage,Group H,0,CHL,Chile,ESP,Spain,1,2,0,0,0,0,A
2010,WC-2010,M-2010-48,2010-06-25,group stage,Group H,0,CHE,Switzerland,HND,Honduras,0,0,0,0,0,0,D
2010,WC-2010,M-2010-49,2010-06-26,round of 16,not applicable,1,URY,Uruguay,KOR,South Korea,2,1,0,0,0,0,H
2010,WC-2010,M-2010-50,2010-06-26,round of 16,not applicable,1,USA,United States,GHA,Ghana,1,2,1,0,0,0,A
2010,WC-2010,M-2010-51,2010-06-27,round of 16,not applicable,1,DEU,Germany,ENG,England,4,1,0,0,0,0,H
2010,WC-2010,M-2010-52,2010-06-27,round of 16,not applicable,1,ARG,Argentina,MEX,Mexico,3,1,0,0,0,0,H
2010,WC-2010,M-2010-53,2010-06-28,round of 16,not applicable,1,NLD,Netherlands,SVK,Slovakia,2,1,0,0,0,0,H
2010,WC-2010,M-2010-54,2010-06-28,round of 16,not applicable,1,BRA,Brazil,CHL,Chile,3,0,0,0,0,0,H
2010,WC-2010,M-2010-55,2010-06-29,round of 16,not applicable,1,PRY,Paraguay,JPN,Japan,0,0,1,1,5,3,D
2010,WC-2010,M-2010-56,2010-06-29,round of 16,not applicable,1,ESP,Spain,PRT,Portugal,1,0,0,0,0,0,H
2010,WC-2010,M-2010-57,2010-07-02,quarter-finals,not applicable,1,NLD,Netherlands,BRA,Brazil,2,1,0,0,0,0,H
2010,WC-2010,M-2010-58,2010-07-02,quarter-finals,not applicable,1,URY,Uruguay,GHA,Ghana,1,1,1,1,4,2,D
2010,WC-2010,M-2010-59,2010-07-03,quarter-finals,not applicable,1,ARG,Argentina,DEU,Germany,0,4,0,0,0,0,A
2010,WC-2010,M-2010-60,2010-07-03,quarter-finals,not applicable,1,PRY,Paraguay,ESP,Spain,0,1,0,0,0,0,A
2010,WC-2010,M-2010-61,2010-07-06,semi-finals,not applicable,1,URY,Uruguay,NLD,Netherlands,2,3,0,0,0,0,A
2010,WC-2010,M-2010-62,2010-07-07,semi-finals,not applicable,1,DEU,Germany,ESP,Spain,0,1,0,0,0,0,A
2010,WC-2010,M-2010-63,2010-07-10,third-place match,not applicable,1,URY,Uruguay,DEU,Germany,2,3,0,0,0,0,A
2010,WC-2010,M-2010-64,2010-07-11,final,not applicable,1,NLD,Netherlands,ESP,Spain,0,1,1,0,0,0,A
2014,WC-2014,M-2014-01,2014-06-12,group stage,Group A,0,BRA,Brazil,HRV,Croatia,3,1,0,0,0,0,H
2014,WC-2014,M-2014-02,2014-06-13,group stage,Group A,0,MEX,Mexico,CMR,Cameroon,1,0,0,0,0,0,H
2014,WC-2014,M-2014-03,2014-06-13,group stage,Group B,0,ESP,Spain,NLD,Netherlands,1,5,0,0,0,0,A
2014,WC-2014,M-2014-04,2014-06-13,group stage,Group B,0,CHL,Chile,AUS,Australia,3,1,0,0,0,0,H
2014,WC-2014,M-2014-05,2014-06-14,group stage,Group C,0,COL,Colombia,GRC,Greece,3,0,0,0,0,0,H
2014,WC-2014,M-2014-06,2014-06-14,group stage,Group D,0,URY,Uruguay,CRI,Costa Rica,1,3,0,0,0,0,A
2014,WC-2014,M-2014-07,2014-06-14,group stage,Group D,0,ENG,England,ITA,Italy,1,2,0,0,0,0,A
2014,WC-2014,M-2014-08,2014-06-14,group stage,Group C,0,CIV,Ivory Coast,JPN,Japan,2,1,0,0,0,0,H
2014,WC-2014,M-2014-09,2014-06-15,group stage,Group E,0,CHE,Switzerland,ECU,Ecuador,2,1,0,0,0,0,H
2014,WC-2014,M-2014-10,2014-06-15,group stage,Group E,0,FRA,France,HND,Honduras,3,0,0,0,0,0,H
2014,WC-2014,M-2014-11,2014-06-15,group stage,Group F,0,ARG,Argentina,BIH,Bosnia and Herzegovina,2,1,0,0,0,0,H
2014,WC-2014,M-2014-12,2014-06-16,group stage,Group G,0,DEU,Germany,PRT,Portugal,4,0,0,0,0,0,H
2014,WC-2014,M-2014-13,2014-06-16,group stage,Group F,0,IRN,Iran,NGA,Nigeria,0,0,0,0,0,0,D
2014,WC-2014,M-2014-14,2014-06-16,group stage,Group G,0,GHA,Ghana,USA,United States,1,2,0,0,0,0,A
2014,WC-2014,M-2014-15,2014-06-17,group stage,Group H,0,BEL,Belgium,DZA,Algeria,2,1,0,0,0,0,H
2014,WC-2014,M-2014-16,2014-06-17,group stage,Group A,0,BRA,Brazil,MEX,Mexico,0,0,0,0,0,0,D
2014,WC-2014,M-2014-17,2014-06-17,group stage,Group H,0,RUS,Russia,KOR,South Korea,1,1,0,0,0,0,D
2014,WC-2014,M-2014-18,2014-06-18,group stage,Group B,0,AUS,Australia,NLD,Netherlands,2,3,0,0,0,0,A
2014,WC-2014,M-2014-19,2014-06-18,group stage,Group B,0,ESP,Spain,CHL,Chile,0,2,0,0,0,0,A
2014,WC-2014,M-2014-20,2014-06-18,group stage,Group A,0,CMR,Cameroon,HRV,Croatia,0,4,0,0,0,0,A
2014,WC-2014,M-2014-21,2014-06-19,group stage,Group C,0,COL,Colombia,CIV,Ivory Coast,2,1,0,0,0,0,H
2014,WC-2014,M-2014-22,2014-06-19,group stage,Group D,0,URY,Uruguay,ENG,England,2,1,0,0,0,0,H
2014,WC-2014,M-2014-23,2014-06-19,group stage,Group C,0,JPN,Japan,GRC,Greece,0,0,0,0,0,0,D
2014,WC-2014,M-2014-24,2014-06-20,group stage,Group D,0,ITA,Italy,CRI,Costa Rica,0,1,0,0,0,0,A
2014,WC-2014,M-2014-25,2014-06-20,group stage,Group E,0,CHE,Switzerland,FRA,France,2,5,0,0,0,0,A
2014,WC-2014,M-2014-26,2014-06-20,group stage,Group E,0,HND,Honduras,ECU,Ecuador,1,2,0,0,0,0,A
2014,WC-2014,M-2014-27,2014-06-21,group stage,Group F,0,ARG,Argentina,IRN,Iran,1,0,0,0,0,0,H
2014,WC-2014,M-2014-28,2014-06-21,group stage,Group G,0,DEU,Germany,GHA,Ghana,2,2,0,0,0,0,D
2014,WC-2014,M-2014-29,2014-06-21,group stage,Group F,0,NGA,Nigeria,BIH,Bosnia and Herzegovina,1,0,0,0,0,0,H
2014,WC-2014,M-2014-30,2014-06-22,group stage,Group H,0,BEL,Belgium,RUS,Russia,1,0,0,0,0,0,H
2014,WC-2014,M-2014-31,2014-06-22,group stage,Group H,0,KOR,South Korea,DZA,Algeria,2,4,0,0,0,0,A
2014,WC-2014,M-2014-32,2014-06-22,group stage,Group G,0,USA,United States,PRT,Portugal,2,2,0,0,0,0,D
2014,WC-2014,M-2014-33,2014-06-23,group stage,Group B,0,AUS,Australia,ESP,Spain,0,3,0,0,0,0,A
2014,WC-2014,M-2014-34,2014-06-23,group stage,Group B,0,NLD,Netherlands,CHL,Chile,2,0,0,0,0,0,H
2014,WC-2014,M-2014-35,2014-06-23,group stage,Group A,0,CMR,Cameroon,BRA,Brazil,1,4,0,0,0,0,A
2014,WC-2014,M-2014-36,2014-06-23,group stage,Group A,0,HRV,Croatia,MEX,Mexico,1,3,0,0,0,0,A
2014,WC-2014,M-2014-37,2014-06-24,group stage,Group D,0,CRI,Costa Rica,ENG,England,0,0,0,0,0,0,D
2014,WC-2014,M-2014-38,2014-06-24,group stage,Group D,0,ITA,Italy,URY,Uruguay,0,1,0,0,0,0,A
2014,WC-2014,M-2014-39,2014-06-24,group stage,Group C,0,JPN,Japan,COL,Colombia,1,4,0,0,0,0,A
2014,WC-2014,M-2014-40,2014-06-24,group stage,Group C,0,GRC,Greece,CIV,Ivory Coast,2,1,0,0,0,0,H
2014,WC-2014,M-2014-41,2014-06-25,group stage,Group F,0,BIH,Bosnia and Herzegovina,IRN,Iran,3,1,0,0,0,0,H
2014,WC-2014,M-2014-42,2014-06-25,group stage,Group F,0,NGA,Nigeria,ARG,Argentina,2,3,0,0,0,0,A
2014,WC-2014,M-2014-43,2014-06-25,group stage,Group E,0,HND,Honduras,CHE,Switzerland,0,3,0,0,0,0,A
2014,WC-2014,M-2014-44,2014-06-25,group stage,Group E,0,ECU,Ecuador,FRA,France,0,0,0,0,0,0,D
2014,WC-2014,M-2014-45,2014-06-26,group stage,Group G,0,PRT,Portugal,GHA,Ghana,2,1,0,0,0,0,H
2014,WC-2014,M-2014-46,2014-06-26,group stage,Group G,0,USA,United States,DEU,Germany,0,1,0,0,0,0,A
2014,WC-2014,M-2014-47,2014-06-26,group stage,Group H,0,DZA,Algeria,RUS,Russia,1,1,0,0,0,0,D
2014,WC-2014,M-2014-48,2014-06-26,group stage,Group H,0,KOR,South Korea,BEL,Belgium,0,1,0,0,0,0,A
2014,WC-2014,M-2014-49,2014-06-28,round of 16,not applicable,1,BRA,Brazil,CHL,Chile,1,1,1,1,3,2,D
2014,WC-2014,M-2014-50,2014-06-28,round of 16,not applicable,1,COL,Colombia,URY,Uruguay,2,0,0,0,0,0,H
2014,WC-2014,M-2014-51,2014-06-29,round of 16,not applicable,1,NLD,Netherlands,MEX,Mexico,2,1,0,0,0,0,H
2014,WC-2014,M-2014-52,2014-06-29,round of 16,not applicable,1,CRI,Costa Rica,GRC,Greece,1,1,1,1,5,3,D
2014,WC-2014,M-2014-53,2014-06-30,round of 16,not applicable,1,FRA,France,NGA,Nigeria,2,0,0,0,0,0,H
2014,WC-2014,M-2014-54,2014-06-30,round of 16,not applicable,1,DEU,Germany,DZA,Algeria,2,1,1,0,0,0,H
2014,WC-2014,M-2014-55,2014-07-01,round of 16,not applicable,1,ARG,Argentina,CHE,Switzerland,1,0,1,0,0,0,H
2014,WC-2014,M-2014-56,2014-07-01,round of 16,not applicable,1,BEL,Belgium,USA,United States,2,1,1,0,0,0,H
2014,WC-2014,M-2014-57,2014-07-04,quarter-finals,not applicable,1,FRA,France,DEU,Germany,0,1,0,0,0,0,A
2014,WC-2014,M-2014-58,2014-07-04,quarter-finals,not applicable,1,BRA,Brazil,COL,Colombia,2,1,0,0,0,0,H
2014,WC-2014,M-2014-59,2014-07-05,quarter-finals,not applicable,1,ARG,Argentina,BEL,Belgium,1,0,0,0,0,0,H
2014,WC-2014,M-2014-60,2014-07-05,quarter-finals,not applicable,1,NLD,Netherlands,CRI,Costa Rica,0,0,1,1,4,3,D
2014,WC-2014,M-2014-61,2014-07-08,semi-finals,not applicable,1,BRA,Brazil,DEU,Germany,1,7,0,0,0,0,A
2014,WC-2014,M-2014-62,2014-07-09,semi-finals,not applicable,1,NLD,Netherlands,ARG,Argentina,0,0,1,1,2,4,D
2014,WC-2014,M-2014-63,2014-07-12,third-place match,not applicable,1,BRA,Brazil,NLD,Netherlands,0,3,0,0,0,0,A
2014,WC-2014,M-2014-64,2014-07-13,final,not applicable,1,DEU,Germany,ARG,Argentina,1,0,1,0,0,0,H
2018,WC-2018,M-2018-01,2018-06-14,group stage,Group A,0,RUS,Russia,SAU,Saudi Arabia,5,0,0,0,0,0,H
2018,WC-2018,M-2018-02,2018-06-15,group stage,Group A,0,EGY,Egypt,URY,Uruguay,0,1,0,0,0,0,A
2018,WC-2018,M-2018-03,2018-06-15,group stage,Group B,0,MAR,Morocco,IRN,Iran,0,1,0,0,0,0,A
2018,WC-2018,M-2018-04,2018-06-15,group stage,Group B,0,PRT,Portugal,ESP,Spain,3,3,0,0,0,0,D
2018,WC-2018,M-2018-05,2018-06-16,group stage,Group C,0,FRA,France,AUS,Australia,2,1,0,0,0,0,H
2018,WC-2018,M-2018-06,2018-06-16,group stage,Group D,0,ARG,Argentina,ISL,Iceland,1,1,0,0,0,0,D
2018,WC-2018,M-2018-07,2018-06-16,group stage,Group C,0,PER,Peru,DNK,Denmark,0,1,0,0,0,0,A
2018,WC-2018,M-2018-08,2018-06-16,group stage,Group D,0,HRV,Croatia,NGA,Nigeria,2,0,0,0,0,0,H
2018,WC-2018,M-2018-09,2018-06-17,group stage,Group E,0,CRI,Costa Rica,SRB,Serbia,0,1,0,0,0,0,A
2018,WC-2018,M-2018-10,2018-06-17,group stage,Group F,0,DEU,Germany,MEX,Mexico,0,1,0,0,0,0,A
2018,WC-2018,M-2018-11,2018-06-17,group stage,Group E,0,BRA,Brazil,CHE,Switzerland,1,1,0,0,0,0,D
2018,WC-2018,M-2018-12,2018-06-18,group stage,Group F,0,SWE,Sweden,KOR,South Korea,1,0,0,0,0,0,H
2018,WC-2018,M-2018-13,2018-06-18,group stage,Group G,0,BEL,Belgium,PAN,Panama,3,0,0,0,0,0,H
2018,WC-2018,M-2018-14,2018-06-18,group stage,Group G,0,TUN,Tunisia,ENG,England,1,2,0,0,0,0,A
2018,WC-2018,M-2018-15,2018-06-19,group stage,Group H,0,COL,Colombia,JPN,Japan,1,2,0,0,0,0,A
2018,WC-2018,M-2018-16,2018-06-19,group stage,Group H,0,POL,Poland,SEN,Senegal,1,2,0,0,0,0,A
2018,WC-2018,M-2018-17,2018-06-19,group stage,Group A,0,RUS,Russia,EGY,Egypt,3,1,0,0,0,0,H
2018,WC-2018,M-2018-18,2018-06-20,group stage,Group B,0,PRT,Portugal,MAR,Morocco,1,0,0,0,0,0,H
2018,WC-2018,M-2018-19,2018-06-20,group stage,Group A,0,URY,Uruguay,SAU,Saudi Arabia,1,0,0,0,0,0,H
2018,WC-2018,M-2018-20,2018-06-20,group stage,Group B,0,IRN,Iran,ESP,Spain,0,1,0,0,0,0,A
2018,WC-2018,M-2018-21,2018-06-21,group stage,Group C,0,DNK,Denmark,AUS,Australia,1,1,0,0,0,0,D
2018,WC-2018,M-2018-22,2018-06-21,group stage,Group C,0,FRA,France,PER,Peru,1,0,0,0,0,0,H
2018,WC-2018,M-2018-23,2018-06-21,group stage,Group D,0,ARG,Argentina,HRV,Croatia,0,3,0,0,0,0,A
2018,WC-2018,M-2018-24,2018-06-22,group stage,Group E,0,BRA,Brazil,CRI,Costa Rica,2,0,0,0,0,0,H
2018,WC-2018,M-2018-25,2018-06-22,group stage,Group D,0,NGA,Nigeria,ISL,Iceland,2,0,0,0,0,0,H
2018,WC-2018,M-2018-26,2018-06-22,group stage,Group E,0,SRB,Serbia,CHE,Switzerland,1,2,0,0,0,0,A
2018,WC-2018,M-2018-27,2018-06-23,group stage,Group G,0,BEL,Belgium,TUN,Tunisia,5,2,0,0,0,0,H
2018,WC-2018,M-2018-28,2018-06-23,group stage,Group F,0,KOR,South Korea,MEX,Mexico,1,2,0,0,0,0,A
2018,WC-2018,M-2018-29,2018-06-23,group stage,Group F,0,DEU,Germany,SWE,Sweden,2,1,0,0,0,0,H
2018,WC-2018,M-2018-30,2018-06-24,group stage,Group G,0,ENG,England,PAN,Panama,6,1,0,0,0,0,H
2018,WC-2018,M-2018-31,2018-06-24,group stage,Group H,0,JPN,Japan,SEN,Senegal,2,2,0,0,0,0,D
2018,WC-2018,M-2018-32,2018-06-24,group stage,Group H,0,POL,Poland,COL,Colombia,0,3,0,0,0,0,A
2018,WC-2018,M-2018-33,2018-06-25,group stage,Group A,0,SAU,Saudi Arabia,EGY,Egypt,2,1,0,0,0,0,H
2018,WC-2018,M-2018-34,2018-06-25,group stage,Group A,0,URY,Uruguay,RUS,Russia,3,0,0,0,0,0,H
2018,WC-2018,M-2018-35,2018-06-25,group stage,Group B,0,ESP,Spain,MAR,Morocco,2,2,0,0,0,0,D
2018,WC-2018,M-2018-36,2018-06-25,group stage,Group B,0,IRN,Iran,PRT,Portugal,1,1,0,0,0,0,D
2018,WC-2018,M-2018-37,2018-06-26,group stage,Group C,0,AUS,Australia,PER,Peru,0,2,0,0,0,0,A
2018,WC-2018,M-2018-38,2018-06-26,group stage,Group C,0,DNK,Denmark,FRA,France,0,0,0,0,0,0,D
2018,WC-2018,M-2018-39,2018-06-26,group stage,Group D,0,ISL,Iceland,HRV,Croatia,1,2,0,0,0,0,A
2018,WC-2018,M-2018-40,2018-06-26,group stage,Group D,0,NGA,Nigeria,ARG,Argentina,1,2,0,0,0,0,A
2018,WC-2018,M-2018-41,2018-06-27,group stage,Group F,0,KOR,South Korea,DEU,Germany,2,0,0,0,0,0,H
2018,WC-2018,M-2018-42,2018-06-27,group stage,Group F,0,MEX,Mexico,SWE,Sweden,0,3,0,0,0,0,A
2018,WC-2018,M-2018-43,2018-06-27,group stage,Group E,0,SRB,Serbia,BRA,Brazil,0,2,0,0,0,0,A
2018,WC-2018,M-2018-44,2018-06-27,group stage,Group E,0,CHE,Switzerland,CRI,Costa Rica,2,2,0,0,0,0,D
2018,WC-2018,M-2018-45,2018-06-28,group stage,Group H,0,JPN,Japan,POL,Poland,0,1,0,0,0,0,A
2018,WC-2018,M-2018-46,2018-06-28,group stage,Group H,0,SEN,Senegal,COL,Colombia,0,1,0,0,0,0,A
2018,WC-2018,M-2018-47,2018-06-28,group stage,Group G,0,ENG,England,BEL,Belgium,0,1,0,0,0,0,A
2018,WC-2018,M-2018-48,2018-06-28,group stage,Group G,0,PAN,Panama,TUN,Tunisia,1,2,0,0,0,0,A
2018,WC-2018,M-2018-49,2018-06-30,round of 16,not applicable,1,FRA,France,ARG,Argentina,4,3,0,0,0,0,H
2018,WC-2018,M-2018-50,2018-06-30,round of 16,not applicable,1,URY,Uruguay,PRT,Portugal,2,1,0,0,0,0,H
2018,WC-2018,M-2018-51,2018-07-01,round of 16,not applicable,1,ESP,Spain,RUS,Russia,1,1,1,1,3,4,D
2018,WC-2018,M-2018-52,2018-07-01,round of 16,not applicable,1,HRV,Croatia,DNK,Denmark,1,1,1,1,3,2,D
2018,WC-2018,M-2018-53,2018-07-02,round of 16,not applicable,1,BRA,Brazil,MEX,Mexico,2,0,0,0,0,0,H
2018,WC-2018,M-2018-54,2018-07-02,round of 16,not applicable,1,BEL,Belgium,JPN,Japan,3,2,0,0,0,0,H
2018,WC-2018,M-2018-55,2018-07-03,round of 16,not applicable,1,SWE,Sweden,CHE,Switzerland,1,0,0,0,0,0,H
2018,WC-2018,M-2018-56,2018-07-03,round of 16,not applicable,1,COL,Colombia,ENG,England,1,1,1,1,3,4,D
2018,WC-2018,M-2018-57,2018-07-06,quarter-finals,not applicable,1,URY,Uruguay,FRA,France,0,2,0,0,0,0,A
2018,WC-2018,M-2018-58,2018-07-06,quarter-finals,not applicable,1,BRA,Brazil,BEL,Belgium,1,2,0,0,0,0,A
2018,WC-2018,M-2018-59,2018-07-07,quarter-finals,not applicable,1,SWE,Sweden,ENG,England,0,2,0,0,0,0,A
2018,WC-2018,M-2018-60,2018-07-07,quarter-finals,not applicable,1,RUS,Russia,HRV,Croatia,2,2,1,1,3,4,D
2018,WC-2018,M-2018-61,2018-07-10,semi-finals,not applicable,1,FRA,France,BEL,Belgium,1,0,0,0,0,0,H
2018,WC-2018,M-2018-62,2018-07-11,semi-finals,not applicable,1,HRV,Croatia,ENG,England,2,1,1,0,0,0,H
2018,WC-2018,M-2018-63,2018-07-14,third-place match,not applicable,1,BEL,Belgium,ENG,England,2,0,0,0,0,0,H
2018,WC-2018,M-2018-64,2018-07-15,final,not applicable,1,FRA,France,HRV,Croatia,4,2,0,0,0,0,H
2022,WC-2022,M-2022-01,2022-11-20,group stage,Group A,0,QAT,Qatar,ECU,Ecuador,0,2,0,0,0,0,A
2022,WC-2022,M-2022-02,2022-11-21,group stage,Group B,0,ENG,England,IRN,Iran,6,2,0,0,0,0,H
2022,WC-2022,M-2022-03,2022-11-21,group stage,Group A,0,SEN,Senegal,NLD,Netherlands,0,2,0,0,0,0,A
2022,WC-2022,M-2022-04,2022-11-21,group stage,Group B,0,USA,United States,WAL,Wales,1,1,0,0,0,0,D
2022,WC-2022,M-2022-05,2022-11-22,group stage,Group C,0,ARG,Argentina,SAU,Saudi Arabia,1,2,0,0,0,0,A
2022,WC-2022,M-2022-06,2022-11-22,group stage,Group D,0,DNK,Denmark,TUN,Tunisia,0,0,0,0,0,0,D
2022,WC-2022,M-2022-07,2022-11-22,group stage,Group C,0,MEX,Mexico,POL,Poland,0,0,0,0,0,0,D
2022,WC-2022,M-2022-08,2022-11-22,group stage,Group D,0,FRA,France,AUS,Australia,4,1,0,0,0,0,H
2022,WC-2022,M-2022-09,2022-11-23,group stage,Group F,0,MAR,Morocco,HRV,Croatia,0,0,0,0,0,0,D
2022,WC-2022,M-2022-10,2022-11-23,group stage,Group E,0,DEU,Germany,JPN,Japan,1,2,0,0,0,0,A
2022,WC-2022,M-2022-11,2022-11-23,group stage,Group E,0,ESP,Spain,CRI,Costa Rica,7,0,0,0,0,0,H
2022,WC-2022,M-2022-12,2022-11-23,group stage,Group F,0,BEL,Belgium,CAN,Canada,1,0,0,0,0,0,H
2022,WC-2022,M-2022-13,2022-11-24,group stage,Group G,0,CHE,Switzerland,CMR,Cameroon,1,0,0,0,0,0,H
2022,WC-2022,M-2022-14,2022-11-24,group stage,Group H,0,URY,Uruguay,KOR,South Korea,0,0,0,0,0,0,D
2022,WC-2022,M-2022-15,2022-11-24,group stage,Group H,0,PRT,Portugal,GHA,Ghana,3,2,0,0,0,0,H
2022,WC-2022,M-2022-16,2022-11-24,group stage,Group G,0,BRA,Brazil,SRB,Serbia,2,0,0,0,0,0,H
2022,WC-2022,M-2022-17,2022-11-25,group stage,Group B,0,WAL,Wales,IRN,Iran,0,2,0,0,0,0,A
2022,WC-2022,M-2022-18,2022-11-25,group stage,Group A,0,QAT,Qatar,SEN,Senegal,1,3,0,0,0,0,A
2022,WC-2022,M-2022-19,2022-11-25,group stage,Group A,0,NLD,Netherlands,ECU,Ecuador,1,1,0,0,0,0,D
2022,WC-2022,M-2022-20,2022-11-25,group stage,Group B,0,ENG,England,USA,United States,0,0,0,0,0,0,D
2022,WC-2022,M-2022-21,2022-11-26,group stage,Group D,0,TUN,Tunisia,AUS,Australia,0,1,0,0,0,0,A
2022,WC-2022,M-2022-22,2022-11-26,group stage,Group C,0,POL,Poland,SAU,Saudi Arabia,2,0,0,0,0,0,H
2022,WC-2022,M-2022-23,2022-11-26,group stage,Group D,0,FRA,France,DNK,Denmark,2,1,0,0,0,0,H
2022,WC-2022,M-2022-24,2022-11-26,group stage,Group C,0,ARG,Argentina,MEX,Mexico,2,0,0,0,0,0,H
2022,WC-2022,M-2022-25,2022-11-27,group stage,Group E,0,JPN,Japan,CRI,Costa Rica,0,1,0,0,0,0,A
2022,WC-2022,M-2022-26,2022-11-27,group stage,Group F,0,BEL,Belgium,MAR,Morocco,0,2,0,0,0,0,A
2022,WC-2022,M-2022-27,2022-11-27,group stage,Group F,0,HRV,Croatia,CAN,Canada,4,1,0,0,0,0,H
2022,WC-2022,M-2022-28,2022-11-27,group stage,Group E,0,ESP,Spain,DEU,Germany,1,1,0,0,0,0,D
2022,WC-2022,M-2022-29,2022-11-28,group stage,Group G,0,CMR,Cameroon,SRB,Serbia,3,3,0,0,0,0,D
2022,WC-2022,M-2022-30,2022-11-28,group stage,Group H,0,KOR,South Korea,GHA,Ghana,2,3,0,0,0,0,A
2022,WC-2022,M-2022-31,2022-11-28,group stage,Group G,0,BRA,Brazil,CHE,Switzerland,1,0,0,0,0,0,H
2022,WC-2022,M-2022-32,2022-11-28,group stage,Group H,0,PRT,Portugal,URY,Uruguay,2,0,0,0,0,0,H
2022,WC-2022,M-2022-33,2022-11-29,group stage,Group A,0,ECU,Ecuador,SEN,Senegal,1,2,0,0,0,0,A
2022,WC-2022,M-2022-34,2022-11-29,group stage,Group A,0,NLD,Netherlands,QAT,Qatar,2,0,0,0,0,0,H
2022,WC-2022,M-2022-35,2022-11-29,group stage,Group B,0,IRN,Iran,USA,United States,0,1,0,0,0,0,A
2022,WC-2022,M-2022-36,2022-11-29,group stage,Group B,0,WAL,Wales,ENG,England,0,3,0,0,0,0,A
2022,WC-2022,M-2022-37,2022-11-30,group stage,Group D,0,AUS,Australia,DNK,Denmark,1,0,0,0,0,0,H
2022,WC-2022,M-2022-38,2022-11-30,group stage,Group D,0,TUN,Tunisia,FRA,France,1,0,0,0,0,0,H
2022,WC-2022,M-2022-39,2022-11-30,group stage,Group C,0,POL,Poland,ARG,Argentina,0,2,0,0,0,0,A
2022,WC-2022,M-2022-40,2022-11-30,group stage,Group C,0,SAU,Saudi Arabia,MEX,Mexico,1,2,0,0,0,0,A
2022,WC-2022,M-2022-41,2022-12-01,group stage,Group F,0,CAN,Canada,MAR,Morocco,1,2,0,0,0,0,A
2022,WC-2022,M-2022-42,2022-12-01,group stage,Group F,0,HRV,Croatia,BEL,Belgium,0,0,0,0,0,0,D
2022,WC-2022,M-2022-43,2022-12-01,group stage,Group E,0,CRI,Costa Rica,DEU,Germany,2,4,0,0,0,0,A
2022,WC-2022,M-2022-44,2022-12-01,group stage,Group E,0,JPN,Japan,ESP,Spain,2,1,0,0,0,0,H
2022,WC-2022,M-2022-45,2022-12-02,group stage,Group H,0,GHA,Ghana,URY,Uruguay,0,2,0,0,0,0,A
2022,WC-2022,M-2022-46,2022-12-02,group stage,Group H,0,KOR,South Korea,PRT,Portugal,2,1,0,0,0,0,H
2022,WC-2022,M-2022-47,2022-12-02,group stage,Group G,0,CMR,Cameroon,BRA,Brazil,1,0,0,0,0,0,H
2022,WC-2022,M-2022-48,2022-12-02,group stage,Group G,0,SRB,Serbia,CHE,Switzerland,2,3,0,0,0,0,A
2022,WC-2022,M-2022-49,2022-12-03,round of 16,not applicable,1,NLD,Netherlands,USA,United States,3,1,0,0,0,0,H
2022,WC-2022,M-2022-50,2022-12-03,round of 16,not applicable,1,ARG,Argentina,AUS,Australia,2,1,0,0,0,0,H
2022,WC-2022,M-2022-51,2022-12-04,round of 16,not applicable,1,FRA,France,POL,Poland,3,1,0,0,0,0,H
2022,WC-2022,M-2022-52,2022-12-04,round of 16,not applicable,1,ENG,England,SEN,Senegal,3,0,0,0,0,0,H
2022,WC-2022,M-2022-53,2022-12-05,round of 16,not applicable,1,JPN,Japan,HRV,Croatia,1,1,1,1,1,3,D
2022,WC-2022,M-2022-54,2022-12-05,round of 16,not applicable,1,BRA,Brazil,KOR,South Korea,4,1,0,0,0,0,H
2022,WC-2022,M-2022-55,2022-12-06,round of 16,not applicable,1,MAR,Morocco,ESP,Spain,0,0,1,1,3,0,D
2022,WC-2022,M-2022-56,2022-12-06,round of 16,not applicable,1,PRT,Portugal,CHE,Switzerland,6,1,0,0,0,0,H
2022,WC-2022,M-2022-57,2022-12-09,quarter-finals,not applicable,1,HRV,Croatia,BRA,Brazil,1,1,1,1,4,2,D
2022,WC-2022,M-2022-58,2022-12-09,quarter-finals,not applicable,1,NLD,Netherlands,ARG,Argentina,2,2,1,1,3,4,D
2022,WC-2022,M-2022-59,2022-12-10,quarter-finals,not applicable,1,MAR,Morocco,PRT,Portugal,1,0,0,0,0,0,H
2022,WC-2022,M-2022-60,2022-12-10,quarter-finals,not applicable,1,ENG,England,FRA,France,1,2,0,0,0,0,A
2022,WC-2022,M-2022-61,2022-12-13,semi-finals,not applicable,1,ARG,Argentina,HRV,Croatia,3,0,0,0,0,0,H
2022,WC-2022,M-2022-62,2022-12-14,semi-finals,not applicable,1,FRA,France,MAR,Morocco,2,0,0,0,0,0,H
2022,WC-2022,M-2022-63,2022-12-17,third-place match,not applicable,1,HRV,Croatia,MAR,Morocco,2,1,0,0,0,0,H
