date,year,tournament,home_team_iso,away_team_iso,home_team_score,away_team_score,neutral_venue,host_team_iso,elo_home_pre,elo_away_pre
2002-06-07,2002,Friendly,AND,ARM,0,2,False,AND,1513.2,1500.0
2002-06-07,2002,FIFA World Cup,ARG,ENG,0,1,True,,1559.0,1508.8
2002-06-07,2002,FIFA World Cup,ESP,PRY,3,1,True,,1557.7,1501.7
2002-06-07,2002,FIFA World Cup,SWE,NGA,2,1,True,,1494.7,1581.6
2002-06-08,2002,Friendly,MWI,BWA,2,0,False,MWI,1517.4,1518.4
2002-06-08,2002,FIFA World Cup,ZAF,SVN,1,0,True,,1532.2,1452.3
2002-06-08,2002,FIFA World Cup,BRA,CHN,4,0,True,,1594.0,1428.1
2002-06-08,2002,FIFA World Cup,ITA,HRV,1,2,True,,1559.7,1497.1
2002-06-09,2002,FIFA World Cup,MEX,ECU,2,1,True,,1605.3,1484.5
2002-06-09,2002,Friendly,MWI,BWA,1,0,False,MWI,1528.3,1507.6
2002-06-09,2002,FIFA World Cup,CRI,TUR,1,1,True,,1557.0,1467.2
2002-06-09,2002,FIFA World Cup,JPN,RUS,1,0,False,JPN,1504.9,1522.6
2002-06-10,2002,FIFA World Cup,KOR,USA,1,1,False,KOR,1502.9,1586.1
2002-06-10,2002,FIFA World Cup,PRT,POL,4,0,True,,1471.5,1465.3
2002-06-10,2002,FIFA World Cup,TUN,BEL,1,1,True,,1407.1,1531.5
2002-06-11,2002,FIFA World Cup,CMR,DEU,0,2,True,,1654.1,1601.0
2002-06-11,2002,FIFA World Cup,DNK,FRA,2,0,True,,1566.6,1494.4
2002-06-11,2002,FIFA World Cup,SAU,IRL,0,3,True,,1450.7,1538.2
2002-06-11,2002,FIFA World Cup,SEN,URY,3,3,True,,1626.2,1496.8
2002-06-12,2002,FIFA World Cup,NGA,ENG,0,0,True,,1544.2,1543.1
2002-06-12,2002,FIFA World Cup,SVN,PRY,1,3,True,,1429.0,1463.9
2002-06-12,2002,FIFA World Cup,ZAF,ESP,2,3,True,,1555.5,1595.5
2002-06-12,2002,FIFA World Cup,SWE,ARG,1,1,True,,1532.1,1524.7
2002-06-13,2002,FIFA World Cup,MEX,ITA,1,1,True,,1625.3,1524.4
2002-06-13,2002,FIFA World Cup,CRI,BRA,2,5,True,,1549.4,1625.3
2002-06-13,2002,FIFA World Cup,ECU,HRV,1,0,True,,1464.5,1532.5
2002-06-13,2002,FIFA World Cup,TUR,CHN,3,0,True,,1474.8,1396.9
2002-06-14,2002,FIFA World Cup,POL,USA,3,1,True,,1410.1,1587.5
2002-06-14,2002,FIFA World Cup,KOR,PRT,1,0,False,KOR,1501.4,1526.7
2002-06-14,2002,FIFA World Cup,BEL,RUS,3,2,True,,1521.2,1499.6
2002-06-14,2002,FIFA World Cup,JPN,TUN,2,0,False,JPN,1527.9,1417.5
2002-06-15,2002,FIFA World Cup,DNK,ENG,0,3,True,,1602.4,1543.2
2002-06-15,2002,FIFA World Cup,DEU,PRY,1,0,True,,1652.8,1504.4
2002-06-16,2002,FIFA World Cup,ESP,IRL,1,1,True,,1622.1,1577.7
2002-06-16,2002,FIFA World Cup,SWE,SEN,1,2,True,,1531.4,1615.5
2002-06-17,2002,FIFA World Cup,BRA,BEL,2,0,True,,1666.5,1549.4
2002-06-17,2002,FIFA World Cup,MEX,USA,0,2,True,,1616.8,1521.4
2002-06-18,2002,FIFA World Cup,JPN,TUR,0,1,False,JPN,1548.6,1515.7
2002-06-18,2002,FIFA World Cup,KOR,ITA,2,1,False,KOR,1525.1,1532.9
2002-06-21,2002,FIFA World Cup,DEU,USA,1,0,True,,1670.7,1578.4
2002-06-21,2002,FIFA World Cup,ENG,BRA,1,2,True,,1604.6,1696.9
2002-06-22,2002,Friendly,GRD,VGB,5,0,False,GRD,1490.3,1500.0
2002-06-22,2002,FIFA World Cup,KOR,ESP,0,0,False,KOR,1547.3,1618.3
2002-06-22,2002,FIFA World Cup,SEN,TUR,0,1,True,,1638.4,1556.7
2002-06-23,2002,Friendly,MAF,AIA,1,0,False,MAF,1507.2,1492.8
2002-06-25,2002,FIFA World Cup,KOR,DEU,0,1,False,KOR,1544.8,1692.9
2002-06-25,2002,Friendly,MOZ,AGO,1,1,False,MOZ,1542.1,1482.6
2002-06-26,2002,FIFA World Cup,BRA,TUR,1,0,True,,1719.1,1593.6
2002-06-29,2002,FIFA World Cup,KOR,TUR,2,3,False,KOR,1518.9,1574.0
2002-06-30,2002,The Other Final,BTN,MSR,4,0,False,BTN,1500.0,1500.0
2002-06-30,2002,FIFA World Cup,DEU,BRA,0,2,True,,1718.8,1738.7
2002-07-03,2002,Friendly,EST,AZE,0,0,False,EST,1527.2,1485.5
2002-07-05,2002,Oceania Nations Cup,PNG,SLB,0,0,True,,1637.8,1500.0
2002-07-06,2002,Oceania Nations Cup,AUS,VUT,2,0,True,,1500.0,1500.0
2002-07-06,2002,Friendly,VGB,AIA,2,1,False,VGB,1485.1,1486.0
2002-07-06,2002,Oceania Nations Cup,FJI,NCL,2,1,True,,1500.0,1602.0
2002-07-06,2002,Gold Cup qualification,GRD,MAF,8,3,False,GRD,1505.2,1514.0
2002-07-06,2002,Friendly,LVA,AZE,0,0,False,LVA,1522.1,1489.4
2002-07-06,2002,COSAFA Cup,ZMB,MOZ,3,0,False,ZMB,1454.9,1537.8
2002-07-07,2002,Friendly,MWI,ZWE,3,2,False,MWI,1534.9,1477.3
2002-07-07,2002,Oceania Nations Cup,NZL,PNG,9,1,False,NZL,1500.0,1632.2
2002-07-07,2002,Gold Cup qualification,GLP,PRI,4,0,False,GLP,1519.2,1500.0
2002-07-07,2002,Friendly,KAZ,EST,1,1,False,KAZ,1493.4,1523.3
2002-07-08,2002,Oceania Nations Cup,AUS,NCL,11,0,True,,1522.5,1582.8
2002-07-08,2002,Oceania Nations Cup,FJI,VUT,0,1,True,,1519.3,1477.5
2002-07-08,2002,Friendly,MWI,ZWE,2,2,False,MWI,1540.7,1471.6
2002-07-09,2002,Oceania Nations Cup,NZL,SLB,6,1,False,NZL,1538.9,1505.7
2002-07-10,2002,Oceania Nations Cup,AUS,FJI,8,0,True,,1570.8,1502.5
2002-07-10,2002,Oceania Nations Cup,NCL,VUT,0,1,True,,1534.4,1494.3
2002-07-12,2002,Oceania Nations Cup,NZL,VUT,3,0,False,NZL,1557.9,1511.0
2002-07-14,2002,Gold Cup qualification,VGB,LCA,1,3,False,VGB,1492.3,1500.0
2002-07-14,2002,Oceania Nations Cup,NZL,AUS,1,0,False,NZL,1573.7,1599.5
2002-07-16,2002,Friendly,MYS,SGP,1,2,False,MYS,1483.7,1427.3
2002-07-19,2002,Friendly,IRQ,SYR,2,0,False,IRQ,1532.8,1500.0
2002-07-21,2002,COSAFA Cup,ZAF,MDG,0,0,False,ZAF,1528.9,1511.5
2002-07-21,2002,Gold Cup qualification,PRI,GLP,0,2,False,PRI,1474.9,1544.3
2002-07-22,2002,Friendly,IRQ,SYR,2,1,False,IRQ,1542.3,1490.5
2002-07-25,2002,SKN Football Festival,BRB,TTO,0,0,True,,1500.0,1484.4
2002-07-25,2002,SKN Football Festival,KNA,TWN,3,0,False,KNA,1496.9,1500.0
2002-07-26,2002,Friendly,ETH,UGA,0,0,True,,1502.8,1500.0
2002-07-26,2002,Friendly,SDN,TCD,2,0,False,SDN,1500.0,1500.0
2002-07-27,2002,SKN Football Festival,KNA,BRB,3,0,False,KNA,1516.0,1499.3
2002-07-28,2002,Friendly,SDN,UGA,2,1,False,SDN,1510.8,1500.1
2002-07-28,2002,Gold Cup qualification,LCA,VGB,8,1,False,LCA,1537.8,1454.5
2002-07-28,2002,SKN Football Festival,KNA,TTO,2,1,False,KNA,1533.7,1485.0
2002-07-28,2002,Friendly,TCD,ETH,3,2,True,,1489.2,1502.7
2002-07-28,2002,Gold Cup qualification,ABW,SUR,0,2,False,ABW,1500.0,1500.0
2002-07-28,2002,Gold Cup qualification,GUY,CUW,2,1,False,GUY,1489.2,1500.0
2002-07-30,2002,Friendly,TCD,UGA,0,2,True,,1499.6,1493.2
2002-07-30,2002,Friendly,GRD,TWN,5,2,False,GRD,1535.0,1480.9
2002-07-30,2002,Friendly,SDN,ETH,3,0,False,SDN,1517.7,1492.3
2002-08-01,2002,Friendly,SWZ,MUS,0,1,False,SWZ,1520.4,1480.8
2002-08-02,2002,Friendly,GRD,JAM,0,1,False,GRD,1545.2,1479.2
2002-08-03,2002,Friendly,SWZ,MUS,0,0,False,SWZ,1506.6,1494.6
2002-08-03,2002,Friendly,KEN,UGA,0,0,False,KEN,1523.4,1508.4
2002-08-04,2002,Gold Cup qualification,MAF,GRD,1,7,False,MAF,1484.3,1530.7
2002-08-08,2002,Friendly,EGY,ETH,4,1,False,EGY,1501.3,1480.9
2002-08-10,2002,COSAFA Cup,MWI,ZMB,1,0,False,MWI,1536.2,1479.9
2002-08-11,2002,Gold Cup qualification,CUW,GUY,1,0,False,CUW,1485.0,1504.2
2002-08-11,2002,Friendly,LCA,JAM,1,3,False,LCA,1561.0,1493.7
2002-08-11,2002,Gold Cup qualification,SUR,ABW,6,0,False,SUR,1538.4,1461.6
2002-08-16,2002,Gold Cup qualification,DOM,VIR,6,1,False,DOM,1500.0,1500.0
2002-08-17,2002,Friendly,JOR,KEN,1,1,False,JOR,1496.6,1520.2
2002-08-18,2002,Gold Cup qualification,DOM,VIR,5,1,False,DOM,1528.8,1471.2
2002-08-19,2002,Friendly,JOR,SDN,0,0,False,JOR,1494.5,1529.2
2002-08-20,2002,Friendly,DZA,COD,1,1,False,DZA,1466.8,1481.4
2002-08-20,2002,Friendly,EGY,UGA,2,0,False,EGY,1512.9,1511.6
2002-08-21,2002,Friendly,MUS,REU,1,1,False,MUS,1497.7,1500.0
2002-08-21,2002,Friendly,NIR,CYP,0,0,False,NIR,1460.6,1467.6
2002-08-21,2002,Friendly,NOR,NLD,0,1,False,NOR,1503.1,1526.5
2002-08-21,2002,Friendly,POL,BEL,1,1,False,POL,1476.3,1519.0
2002-08-21,2002,Friendly,ROU,GRC,0,1,False,ROU,1518.2,1505.7
2002-08-21,2002,Friendly,RUS,SWE,1,1,False,RUS,1471.4,1508.6
2002-08-21,2002,Friendly,MKD,MLT,5,0,False,MKD,1491.2,1528.7
2002-08-21,2002,Friendly,CHE,AUT,3,2,False,CHE,1501.4,1499.8
2002-08-21,2002,Friendly,TUN,FRA,1,1,False,TUN,1396.8,1458.7
2002-08-21,2002,Friendly,TUR,GEO,3,0,False,TUR,1607.8,1504.8
2002-08-21,2002,Friendly,UKR,IRN,0,1,False,UKR,1490.0,1515.9
2002-08-21,2002,Friendly,VEN,BOL,2,0,False,VEN,1487.1,1476.0
2002-08-21,2002,Friendly,SCO,DNK,0,1,False,SCO,1449.8,1541.1
2002-08-21,2002,Friendly,LUX,MAR,0,2,False,LUX,1472.0,1503.8
2002-08-21,2002,Friendly,EST,MDA,1,0,False,EST,1525.3,1468.6
2002-08-21,2002,Friendly,LVA,BLR,2,4,False,LVA,1518.4,1537.7
2002-08-21,2002,Friendly,LTU,ISR,2,4,False,LTU,1477.0,1474.6
2002-08-21,2002,Friendly,AZE,UZB,2,0,False,AZE,1493.0,1487.1
2002-08-21,2002,Friendly,BIH,SRB,0,2,False,BIH,1485.7,1494.2
2002-08-21,2002,Friendly,BRA,PRY,0,1,False,BRA,1781.1,1486.5
2002-08-21,2002,Friendly,BGR,DEU,2,2,False,BGR,1478.0,1676.4
2002-08-21,2002,Friendly,CZE,SVK,4,1,False,CZE,1550.3,1507.3
2002-08-21,2002,Friendly,HRV,WAL,1,1,False,HRV,1496.7,1503.7
2002-08-21,2002,Friendly,ITA,SVN,0,1,False,ITA,1510.6,1388.5
2002-08-21,2002,Friendly,FRO,LIE,3,1,False,FRO,1500.3,1489.2
2002-08-21,2002,Friendly,FIN,IRL,0,3,False,FIN,1550.7,1581.5
2002-08-21,2002,Friendly,HUN,ESP,1,1,False,HUN,1444.7,1620.8
2002-08-21,2002,Friendly,ISL,AND,3,0,False,ISL,1484.1,1493.5
2002-08-23,2002,Friendly,EGY,SDN,3,0,False,EGY,1523.7,1531.0
2002-08-24,2002,Friendly,RWA,KEN,0,0,False,RWA,1500.0,1522.3
2002-08-24,2002,COSAFA Cup,ZAF,SWZ,4,1,False,ZAF,1524.0,1503.5
2002-08-25,2002,Friendly,AGO,GAB,1,0,False,AGO,1486.9,1500.0
2002-08-25,2002,Friendly,GMB,SLE,1,0,False,GMB,1481.1,1500.0
2002-08-26,2002,Friendly,BWA,LSO,0,1,False,BWA,1500.9,1465.0
2002-08-26,2002,Friendly,COG,COD,1,3,False,COG,1500.0,1483.8
2002-08-27,2002,Friendly,EGY,LBY,0,1,False,EGY,1536.6,1500.0
2002-08-29,2002,Friendly,IND,JAM,0,3,True,,1500.0,1515.4
2002-08-30,2002,WAFF Championship,JOR,IRN,1,0,True,,1492.6,1528.0
2002-08-30,2002,WAFF Championship,SYR,PSE,2,1,False,SYR,1484.6,1500.0
2002-08-30,2002,Friendly,ZWE,LSO,2,0,False,ZWE,1476.1,1478.7
2002-08-31,2002,Friendly,UGA,ZMB,2,2,False,UGA,1500.9,1471.2
2002-09-01,2002,Friendly,COG,GAB,0,0,False,COG,1480.2,1492.4
2002-09-01,2002,Friendly,GMB,GIN,1,0,False,GMB,1488.8,1492.8
2002-09-01,2002,Friendly,IND,JAM,0,0,True,,1483.3,1532.1
2002-09-01,2002,WAFF Championship,LBN,JOR,0,1,True,,1500.0,1509.1
2002-09-01,2002,WAFF Championship,PSE,IRQ,0,2,True,,1488.6,1548.2
2002-09-02,2002,Friendly,LBY,TGO,4,0,False,LBY,1513.7,1464.0
2002-09-03,2002,WAFF Championship,IRN,LBN,2,0,True,,1511.5,1485.4
2002-09-03,2002,WAFF Championship,SYR,IRQ,0,1,False,SYR,1496.0,1566.9
2002-09-05,2002,WAFF Championship,SYR,JOR,1,2,False,SYR,1479.7,1523.7
2002-09-05,2002,Friendly,LUX,ISR,0,5,False,LUX,1454.1,1493.8
2002-09-05,2002,WAFF Championship,IRQ,IRN,0,0,True,,1583.1,1532.3
2002-09-06,2002,Friendly,CZE,SRB,5,0,False,CZE,1561.0,1513.1
2002-09-06,2002,African Cup of Nations qualification,MRT,CPV,0,2,False,MRT,1500.0,1500.0
2002-09-07,2002,African Cup of Nations qualification,KEN,TGO,3,0,False,KEN,1524.5,1452.8
2002-09-07,2002,Friendly,KOR,PRK,0,0,False,KOR,1485.1,1538.9
2002-09-07,2002,UEFA Euro qualification,LVA,SWE,0,0,False,LVA,1500.0,1510.4
2002-09-07,2002,UEFA Euro qualification,LTU,DEU,0,2,False,LTU,1457.7,1673.6
2002-09-07,2002,African Cup of Nations qualification,NAM,DZA,0,1,False,NAM,1478.5,1464.4
2002-09-07,2002,UEFA Euro qualification,NLD,BLR,3,0,False,NLD,1538.7,1556.1
2002-09-07,2002,African Cup of Nations qualification,NER,ETH,3,1,False,NER,1500.0,1469.2
2002-09-07,2002,UEFA Euro qualification,RUS,IRL,4,2,False,RUS,1469.7,1602.5
2002-09-07,2002,UEFA Euro qualification,SMR,POL,0,2,False,SMR,1487.6,1474.6
2002-09-07,2002,UEFA Euro qualification,SVN,MLT,3,0,False,SVN,1404.2,1512.2
2002-09-07,2002,WAFF Championship,SYR,IRN,2,2,False,SYR,1462.3,1534.4
2002-09-07,2002,UEFA Euro qualification,TUR,SVK,3,0,False,TUR,1616.1,1496.6
2002-09-07,2002,African Cup of Nations qualification,UGA,GHA,1,0,False,UGA,1497.3,1482.5
2002-09-07,2002,UEFA Euro qualification,NOR,DNK,2,2,False,NOR,1491.0,1551.3
2002-09-07,2002,WAFF Championship,JOR,IRQ,2,3,True,,1541.1,1581.0
2002-09-07,2002,UEFA Euro qualification,ARM,UKR,2,2,False,ARM,1519.7,1477.9
2002-09-07,2002,UEFA Euro qualification,GRC,ESP,0,2,False,GRC,1518.9,1618.6
2002-09-07,2002,African Cup of Nations qualification,GAB,MAR,0,1,False,GAB,1494.9,1521.7
2002-09-07,2002,UEFA Euro qualification,FIN,WAL,0,2,False,FIN,1529.7,1506.3
2002-09-07,2002,UEFA Euro qualification,FRO,SCO,2,2,False,FRO,1510.6,1439.5
2002-09-07,2002,Friendly,ENG,PRT,1,1,False,ENG,1582.3,1503.1
2002-09-07,2002,UEFA Euro qualification,CYP,FRA,1,2,False,CYP,1470.2,1459.8
2002-09-07,2002,UEFA Euro qualification,HRV,EST,0,0,False,HRV,1494.1,1531.1
2002-09-07,2002,African Cup of Nations qualification,MDG,EGY,1,0,False,MDG,1516.4,1522.9
2002-09-07,2002,African Cup of Nations qualification,BWA,SWZ,0,0,False,BWA,1487.2,1486.0
2002-09-07,2002,UEFA Euro qualification,BIH,ROU,0,3,False,BIH,1466.9,1505.1
2002-09-07,2002,UEFA Euro qualification,BEL,BGR,0,2,False,BEL,1520.6,1480.7
2002-09-07,2002,UEFA Euro qualification,AZE,ITA,0,2,False,AZE,1503.6,1495.0
2002-09-07,2002,UEFA Euro qualification,AUT,MDA,2,0,False,AUT,1492.7,1462.9
2002-09-07,2002,Friendly,ISL,HUN,0,2,False,ISL,1497.1,1446.9
2002-09-08,2002,UEFA Euro qualification,LIE,MKD,1,1,False,LIE,1478.8,1507.6
2002-09-08,2002,African Cup of Nations qualification,SYC,ERI,1,0,False,SYC,1500.0,1500.0
2002-09-08,2002,UEFA Euro qualification,CHE,GEO,4,1,False,CHE,1508.6,1496.5
2002-09-08,2002,African Cup of Nations qualification,LBY,COD,3,2,False,LBY,1524.9,1503.6
2002-09-08,2002,African Cup of Nations qualification,ZWE,MLI,1,0,False,ZWE,1487.0,1477.1
2002-09-08,2002,African Cup of Nations qualification,LSO,SEN,0,1,False,LSO,1467.8,1601.4
2002-09-08,2002,African Cup of Nations qualification,SDN,ZMB,0,1,False,SDN,1518.1,1474.8
2002-09-08,2002,African Cup of Nations qualification,GIN,LBR,3,0,False,GIN,1485.5,1483.2
2002-09-08,2002,African Cup of Nations qualification,GNQ,SLE,1,3,False,GNQ,1500.0,1492.3
2002-09-08,2002,African Cup of Nations qualification,COG,BFA,0,0,False,COG,1477.7,1440.5
2002-09-08,2002,African Cup of Nations qualification,CIV,ZAF,0,0,False,CIV,1439.2,1541.5
2002-09-08,2002,African Cup of Nations qualification,BEN,TZA,4,0,False,BEN,1486.5,1460.6
2002-09-08,2002,African Cup of Nations qualification,AGO,NGA,0,0,False,AGO,1494.4,1544.1
2002-09-09,2002,African Cup of Nations qualification,CAF,MOZ,1,1,False,CAF,1500.0,1512.8
2002-09-17,2002,Friendly,IRN,MAR,1,1,False,IRN,1535.7,1545.9
2002-09-18,2002,Friendly,CIV,GMB,5,0,False,CIV,1439.3,1496.1
2002-09-19,2002,Friendly,IRN,PRY,1,1,False,IRN,1533.1,1504.6
2002-09-21,2002,COSAFA Cup,MWI,ZAF,1,3,False,MWI,1544.8,1541.4
2002-09-24,2002,Friendly,DZA,UGA,1,1,False,DZA,1490.7,1510.9
2002-09-25,2002,Friendly,OMN,ARE,2,1,False,OMN,1468.2,1449.5
2002-09-26,2002,Friendly,MUS,SYC,1,0,False,MUS,1495.0,1514.4
2002-09-28,2002,COSAFA Cup,ZAF,MWI,1,0,False,ZAF,1570.4,1515.8
2002-09-28,2002,Friendly,ZWE,ZMB,0,0,False,ZWE,1500.9,1502.6
2002-10-02,2002,Friendly,MLI,MRT,2,1,False,MLI,1463.2,1461.6
2002-10-03,2002,Friendly,MAR,NER,6,1,False,MAR,1548.4,1519.2
2002-10-05,2002,Friendly,MLI,MRT,2,0,False,MLI,1470.3,1454.4
2002-10-06,2002,Friendly,SWZ,LSO,0,0,False,SWZ,1491.7,1449.7
2002-10-06,2002,Friendly,BRB,LCA,3,2,False,BRB,1481.6,1539.3
2002-10-08,2002,Friendly,GHA,LSO,2,1,False,GHA,1468.8,1453.6
2002-10-09,2002,Friendly,MTQ,LCA,4,0,False,MTQ,1474.8,1530.5
2002-10-11,2002,African Cup of Nations qualification,DZA,TCD,4,1,False,DZA,1488.5,1484.3
2002-10-11,2002,Friendly,BIH,DEU,1,1,False,BIH,1425.7,1694.0
2002-10-12,2002,UEFA Euro qualification,MDA,CZE,0,2,False,MDA,1443.6,1573.0
2002-10-12,2002,UEFA Euro qualification,POL,LVA,0,1,False,POL,1514.0,1494.9
2002-10-12,2002,Friendly,PRT,TUN,1,1,False,PRT,1507.8,1395.7
2002-10-12,2002,UEFA Euro qualification,ROU,NOR,0,1,False,ROU,1546.3,1488.7
2002-10-12,2002,Friendly,SEN,NGA,2,2,False,SEN,1619.5,1547.0
2002-10-12,2002,African Cup of Nations qualification,SLE,GAB,2,0,False,SLE,1531.3,1470.8
2002-10-12,2002,UEFA Euro qualification,ESP,NIR,3,0,False,ESP,1648.6,1458.0
2002-10-12,2002,African Cup of Nations qualification,MUS,MDG,0,1,False,MUS,1502.7,1531.1
2002-10-12,2002,UEFA Euro qualification,SWE,HUN,1,1,False,SWE,1515.4,1468.0
2002-10-12,2002,African Cup of Nations qualification,TZA,SDN,1,2,False,TZA,1436.2,1490.3
2002-10-12,2002,African Cup of Nations qualification,TGO,MRT,1,0,False,TGO,1433.9,1444.3
2002-10-12,2002,UEFA Euro qualification,UKR,GRC,2,0,False,UKR,1485.6,1488.8
2002-10-12,2002,African Cup of Nations qualification,ZMB,BEN,1,1,False,ZMB,1505.3,1511.0
2002-10-12,2002,UEFA Euro qualification,SVK,ENG,1,2,False,SVK,1481.2,1577.6
2002-10-12,2002,UEFA Euro qualification,MLT,ISR,0,2,False,MLT,1476.4,1517.3
2002-10-12,2002,African Cup of Nations qualification,CPV,KEN,0,1,False,CPV,1538.4,1543.5
2002-10-12,2002,UEFA Euro qualification,DNK,LUX,2,0,False,DNK,1553.6,1430.6
2002-10-12,2002,African Cup of Nations qualification,LBR,NER,1,0,False,LBR,1458.2,1506.3
2002-10-12,2002,UEFA Euro qualification,MKD,TUR,1,2,False,MKD,1511.6,1631.6
2002-10-12,2002,UEFA Euro qualification,LTU,FRO,2,0,False,LTU,1437.3,1501.5
2002-10-12,2002,UEFA Euro qualification,ITA,SRB,1,1,False,ITA,1534.1,1501.1
2002-10-12,2002,UEFA Euro qualification,ISL,SCO,0,2,False,ISL,1476.0,1448.6
2002-10-12,2002,UEFA Euro qualification,FRA,SVN,5,0,False,FRA,1485.9,1440.0
2002-10-12,2002,UEFA Euro qualification,FIN,AZE,3,0,False,FIN,1489.5,1464.5
2002-10-12,2002,African Cup of Nations qualification,ERI,ZWE,0,1,False,ERI,1485.6,1498.1
2002-10-12,2002,African Cup of Nations qualification,MWI,AGO,1,0,False,MWI,1507.1,1491.5
2002-10-12,2002,UEFA Euro qualification,BGR,HRV,2,0,False,BGR,1522.2,1490.5
2002-10-12,2002,UEFA Euro qualification,BLR,AUT,0,2,False,BLR,1529.2,1512.0
2002-10-12,2002,UEFA Euro qualification,AND,BEL,0,1,False,AND,1480.4,1479.2
2002-10-12,2002,UEFA Euro qualification,ALB,CHE,1,1,False,ALB,1466.1,1532.6
2002-10-13,2002,African Cup of Nations qualification,MLI,SYC,3,0,False,MLI,1480.5,1506.7
2002-10-13,2002,African Cup of Nations qualification,MAR,GNQ,5,0,False,MAR,1561.3,1461.0
2002-10-13,2002,African Cup of Nations qualification,ETH,GIN,1,0,False,ETH,1450.0,1510.5
2002-10-13,2002,African Cup of Nations qualification,SWZ,LBY,2,1,False,SWZ,1487.8,1538.2
2002-10-13,2002,African Cup of Nations qualification,MOZ,COG,0,3,False,MOZ,1517.7,1470.2
2002-10-13,2002,African Cup of Nations qualification,GHA,RWA,4,2,False,GHA,1475.6,1497.8
2002-10-13,2002,African Cup of Nations qualification,BFA,CAF,2,1,False,BFA,1448.0,1495.1
2002-10-13,2002,Friendly,EST,NZL,3,2,False,EST,1534.7,1585.6
2002-10-13,2002,African Cup of Nations qualification,COD,BWA,2,0,False,COD,1490.4,1481.5
2002-10-13,2002,African Cup of Nations qualification,ZAF,BDI,2,0,False,ZAF,1579.1,1500.0
2002-10-13,2002,African Cup of Nations qualification,GMB,LSO,6,0,False,GMB,1478.6,1446.8
2002-10-15,2002,Friendly,SCO,CAN,3,1,False,SCO,1489.2,1543.4
2002-10-16,2002,UEFA Euro qualification,NOR,BIH,2,0,False,NOR,1517.2,1430.2
2002-10-16,2002,UEFA Euro qualification,MLT,FRA,0,4,False,MLT,1441.4,1510.0
2002-10-16,2002,UEFA Euro qualification,NIR,UKR,0,0,False,NIR,1446.9,1507.4
2002-10-16,2002,Friendly,POL,NZL,2,0,False,POL,1487.4,1577.0
2002-10-16,2002,UEFA Euro qualification,LUX,ROU,0,7,False,LUX,1417.6,1517.8
2002-10-16,2002,UEFA Euro qualification,SRB,FIN,2,0,False,SRB,1508.4,1512.4
2002-10-16,2002,Friendly,ESP,PRY,0,0,False,ESP,1659.7,1508.2
2002-10-16,2002,UEFA Euro qualification,WAL,ITA,2,1,False,WAL,1546.6,1526.8
2002-10-16,2002,UEFA Euro qualification,TUR,LIE,5,0,False,TUR,1650.4,1474.8
2002-10-16,2002,UEFA Euro qualification,RUS,ALB,4,1,False,RUS,1502.5,1464.2
2002-10-16,2002,Friendly,JPN,JAM,1,1,False,JPN,1507.6,1530.7
2002-10-16,2002,Friendly,SWE,PRT,2,3,False,SWE,1507.4,1502.4
2002-10-16,2002,UEFA Euro qualification,ISL,LTU,3,0,False,ISL,1435.5,1464.3
2002-10-16,2002,UEFA Euro qualification,HUN,SMR,3,0,False,HUN,1476.0,1448.2
2002-10-16,2002,UEFA Euro qualification,GRC,ARM,2,0,False,GRC,1467.0,1512.0
2002-10-16,2002,UEFA Euro qualification,DEU,FRO,2,1,False,DEU,1689.5,1474.6
2002-10-16,2002,UEFA Euro qualification,EST,BEL,0,1,False,EST,1543.3,1504.8
2002-10-16,2002,UEFA Euro qualification,ENG,MKD,2,2,False,ENG,1597.8,1492.8
2002-10-16,2002,UEFA Euro qualification,CZE,BLR,2,0,False,CZE,1600.5,1489.5
2002-10-16,2002,Friendly,CRI,ECU,1,1,False,CRI,1508.2,1500.3
2002-10-16,2002,UEFA Euro qualification,BGR,AND,2,1,False,BGR,1541.3,1454.8
2002-10-16,2002,UEFA Euro qualification,AUT,NLD,0,3,False,AUT,1551.7,1565.5
2002-10-16,2002,UEFA Euro qualification,IRL,CHE,1,2,False,IRL,1569.6,1534.6
2002-10-17,2002,Friendly,GUF,SUR,1,1,False,GUF,1500.0,1561.0
2002-10-19,2002,Friendly,GUF,SUR,0,1,False,GUF,1498.9,1562.1
2002-10-19,2002,Friendly,SLE,GHA,2,1,False,SLE,1548.4,1499.0
2002-10-20,2002,Friendly,VEN,ECU,2,0,False,VEN,1497.5,1503.3
2002-10-23,2002,Friendly,KEN,ZAF,1,1,True,,1568.9,1594.9
2002-10-23,2002,Friendly,TZA,UGA,0,2,False,TZA,1413.5,1513.2
2002-10-26,2002,Friendly,KEN,UGA,1,1,True,,1569.6,1528.2
2002-10-26,2002,Friendly,TZA,ZAF,1,1,False,TZA,1398.5,1594.1
2002-11-03,2002,Friendly,MTQ,KNA,2,1,False,MTQ,1491.1,1542.7
2002-11-06,2002,Friendly,LCA,MTQ,0,2,False,LCA,1514.2,1499.7
2002-11-08,2002,Friendly,LCA,ATG,2,1,False,LCA,1494.4,1513.5
2002-11-09,2002,Gold Cup qualification,BRB,JAM,1,1,True,,1490.4,1532.9
2002-11-09,2002,Gold Cup qualification,GRD,GLP,4,5,False,GRD,1579.7,1577.0
2002-11-10,2002,Friendly,SGP,IDN,1,1,False,SGP,1441.6,1500.0
2002-11-11,2002,Gold Cup qualification,GRD,BRB,0,2,False,GRD,1554.0,1492.8
2002-11-11,2002,Gold Cup qualification,JAM,GLP,2,0,True,,1530.5,1602.7
